date,open,close,high,low,volume
2019-05-15,19.33,19.33,19.33,19.33,393
2019-05-16,21.41,21.41,21.41,21.41,153
2019-05-17,23.71,23.71,23.71,23.71,524
2019-05-20,26.23,26.23,26.23,26.23,1758
2019-05-21,29.0,29.0,29.0,29.0,4880
2019-05-22,31.36,30.38,31.98,29.65,248810
2019-05-23,29.22,30.34,30.86,28.86,167642
2019-05-24,29.93,28.96,30.82,28.96,123784
2019-05-27,28.44,29.63,30.43,27.88,124947
2019-05-28,29.3,30.58,31.7,29.08,165008
2019-05-29,30.42,30.73,32.41,30.29,165462
2019-05-30,31.28,33.95,33.95,30.58,184084
2019-05-31,34.28,35.29,37.49,34.22,239399
2019-06-03,34.96,31.61,36.02,31.61,180447
2019-06-04,30.9,29.76,31.08,29.38,123188
2019-06-05,30.15,29.22,30.47,29.22,82982
2019-06-06,29.07,29.37,30.15,28.88,75423
2019-06-10,29.36,30.38,30.76,28.93,74746
2019-06-11,30.29,31.56,31.69,29.92,86647
2019-06-12,31.28,30.37,32.07,30.36,82702
2019-06-13,30.18,31.87,32.41,29.96,104238
2019-06-14,31.51,29.56,32.28,29.46,88102
2019-06-17,29.54,29.61,30.04,29.01,45298
2019-06-18,29.68,30.93,31.72,29.31,80823
2019-06-19,32.08,32.63,33.65,31.1,117659
2019-06-20,31.64,32.65,33.41,31.56,106903
2019-06-21,32.51,32.51,33.63,32.16,89095
2019-06-24,32.63,32.97,33.97,32.21,89914
2019-06-25,32.75,32.05,32.79,31.22,67691
2019-06-26,31.8,33.06,33.22,31.8,65845
2019-06-27,33.36,33.07,34.5,32.73,94198
2019-06-28,33.12,33.61,34.78,32.92,96499
2019-07-01,34.33,35.66,36.4,33.63,106344
2019-07-02,35.4,34.65,35.4,34.1,87529
2019-07-03,34.29,32.79,34.33,32.65,72370
2019-07-04,33.0,33.13,33.5,32.77,48411
2019-07-05,33.22,36.59,36.59,33.22,121282
2019-07-08,35.83,33.74,35.83,33.51,114674
2019-07-09,33.35,34.73,34.78,33.29,74446
2019-07-10,34.64,34.26,35.3,33.89,66769
2019-07-11,34.51,33.28,34.64,32.86,65258
2019-07-12,32.96,31.51,33.09,31.36,71078
2019-07-15,31.7,32.96,33.11,31.51,59018
