date,open,close,high,low,volume
2023-03-13,13.76,16.52,16.52,13.76,12054
2023-03-14,18.17,18.17,18.17,18.17,8859
2023-03-15,19.99,19.99,19.99,19.7,100150
2023-03-16,21.99,21.99,21.99,21.99,26538
2023-03-17,24.08,23.08,24.11,22.68,399256
2023-03-20,23.99,23.74,24.7,23.0,348976
2023-03-21,22.0,21.37,22.46,21.37,259119
2023-03-22,20.01,19.31,20.71,19.25,259335
2023-03-23,19.01,19.55,20.25,18.71,208176
2023-03-24,19.01,18.55,19.28,18.54,180161
2023-03-27,18.58,18.73,19.09,18.35,127692
2023-03-28,18.64,19.18,19.5,18.31,157909
2023-03-29,19.06,18.5,19.1,18.41,110666
2023-03-30,18.31,17.51,18.48,17.51,119207
2023-03-31,17.42,17.54,17.68,17.36,63983
2023-04-03,17.5,17.77,17.87,17.45,71852
2023-04-04,17.99,19.55,19.55,17.77,237005
2023-04-06,19.65,20.05,20.94,19.6,306790
2023-04-07,19.49,18.93,19.49,18.86,171275
2023-04-10,18.88,18.21,18.88,18.02,109665
2023-04-11,18.24,18.31,18.5,17.88,86490
2023-04-12,18.1,17.93,18.19,17.9,78010
2023-04-13,17.82,18.85,19.7,17.61,157765
2023-04-14,18.68,19.5,19.73,18.21,194136
2023-04-17,19.32,19.52,20.41,19.03,158014
2023-04-18,19.3,18.7,19.35,18.4,113191
2023-04-19,18.69,20.57,20.57,18.5,209926
2023-04-20,20.92,20.18,21.3,19.87,276933
2023-04-21,20.22,20.17,21.15,19.88,197817
2023-04-24,19.57,20.3,20.7,19.2,142699
2023-04-25,20.13,21.4,21.42,19.73,196691
2023-04-26,20.99,20.15,21.99,19.91,176335
2023-04-27,19.78,19.81,20.55,19.24,128372
2023-04-28,19.95,20.76,21.15,19.57,153192
2023-05-04,20.37,20.54,20.83,20.02,121358
2023-05-05,20.3,21.17,21.78,20.28,197382
2023-05-08,21.3,22.15,22.67,20.91,223784
2023-05-09,22.0,22.8,24.15,21.45,233271
2023-05-10,22.2,21.28,22.22,21.1,146039
2023-05-11,21.37,20.59,22.08,20.5,134913
2023-05-12,20.46,19.71,20.72,19.65,99971
2023-05-15,19.62,19.44,19.75,18.59,80758
2023-05-16,19.29,18.9,19.38,18.72,62151
2023-05-17,18.93,19.2,19.25,18.88,49792
2023-05-18,19.07,19.15,19.23,18.75,50801
2023-05-19,19.13,18.29,19.15,18.01,78621
2023-05-22,18.2,18.4,18.43,18.06,41741
2023-05-23,18.4,18.12,18.41,18.05,33521
2023-05-24,18.05,18.21,18.35,18.02,32500
2023-05-25,18.1,18.7,18.77,18.04,76049
2023-05-26,18.6,18.46,18.88,18.29,47223
2023-05-29,18.5,18.15,18.57,18.12,39300
2023-05-30,18.16,18.47,18.54,18.09,43084
2023-05-31,18.39,18.35,18.47,18.13,39253
2023-06-01,18.39,18.2,18.39,18.09,38252
2023-06-02,18.13,18.85,19.05,18.04,82339
2023-06-05,18.6,19.18,19.47,18.51,76292
2023-06-06,19.06,19.0,19.43,18.86,80805
2023-06-07,19.01,19.49,19.58,19.01,82833
2023-06-08,19.4,19.95,21.4,19.26,148858
2023-06-09,19.3,19.12,19.57,18.88,99051
2023-06-12,19.04,18.53,19.08,18.5,63908
2023-06-13,18.45,18.59,18.72,18.39,35057
2023-06-14,18.59,18.42,18.73,18.42,38013
2023-06-15,18.39,18.41,18.51,18.25,35420
2023-06-16,18.47,18.97,19.1,18.46,72895
2023-06-19,18.85,18.88,18.96,18.71,39566
2023-06-20,18.85,18.4,18.85,18.4,41371
2023-06-21,18.41,17.95,18.49,17.95,40265
2023-06-26,17.8,17.35,17.81,17.35,33648
2023-06-27,17.49,18.01,18.4,17.46,34384
